&
B ALA_CB 17.6678 23.0149
4.55 -0.224205 5.19608 3.97826
4.85 0 4.05882 5.33621
&
B ILE_CG2 5.52941 16.9056
1.55 1.76328 0 5.78804e-05
1.65 1.76328 0 0.000163402
1.75 1.76328 0 0.000458778
1.85 1.76328 0 0.00102029
1.95 1.76328 0 0.00215797
2.05 1.76328 0 0.00384963
2.15 1.76328 0 0.00651899
2.25 1.76328 0 0.0101752
2.35 1.76328 0 0.0152883
2.45 1.76328 0 0.0203843
2.55 1.76328 0 0.0277536
2.65 1.76328 0 0.0381121
2.75 1.76328 0 0.0499343
2.9 1.76328 0 0.147154
3.1 1.76328 0 0.236312
3.3 1.76328 0 0.369147
3.5 1.76328 0 0.564081
3.7 1.76328 0 0.831936
3.95 1.76328 0 1.99634
4.25 0.143285 1.5 3.10784
4.55 0.0318568 2.02941 4.04775
4.85 0.206313 2 5.42942
&
B LEU_CB 13.8137 18.4706
1.55 1.98806 0 6.23126e-05
1.65 1.98806 0 0.000177602
1.75 1.98806 0 0.000500321
1.85 1.98806 0 0.00111382
1.95 1.98806 0 0.0023568
2.05 1.98806 0 0.00420506
2.15 1.98806 0 0.00712152
2.25 1.98806 0 0.0111162
2.35 1.98806 0 0.0167026
2.45 1.98806 0 0.0222703
2.55 1.98806 0 0.0303218
2.65 1.98806 0 0.0416392
2.75 1.98806 0 0.0545558
2.9 1.98806 0 0.160775
3.1 1.98806 0 0.258187
3.3 1.98806 0 0.403318
3.5 1.98806 0 0.616297
3.7 0 0.279412 0.908947
3.95 0 0.279412 2.18114
4.25 0 2.02941 3.39553
4.55 0 3.68382 4.42244
4.85 -0.0808039 7.54167 5.93202
&
B LEU_CD1 33.8637 32.022
1.55 3.68467 0 0.000100693
1.65 3.68467 0 0.000300568
1.75 3.68467 0 0.000860057
1.85 3.68467 0 0.00192366
1.95 3.68467 0 0.00407859
2.05 3.68467 0 0.00728288
2.15 3.68467 0 0.0123391
2.25 3.68467 0 0.0192646
2.35 3.68467 0 0.0289495
2.45 3.68467 0 0.0386022
2.55 3.68467 0 0.0525609
2.65 3.68467 0 0.0721815
2.75 3.68467 0 0.0945747
2.9 3.68467 0 0.278724
3.1 3.68467 0 0.447605
3.3 3.68467 0 0.699215
3.5 0 1.05882 1.06845
3.7 -0.102343 1.75 1.57581
3.95 -0.228974 4.77941 3.78138
4.25 -0.109177 6.58333 5.88675
4.55 -0.272766 10.1333 7.66708
4.85 0.0097846 9.55882 10.2842
&
B LEU_CD2 41.0833 30.4329
1.55 4.25333 0 9.61926e-05
1.65 4.25333 0 0.000286149
1.75 4.25333 0 0.000817874
1.85 4.25333 0 0.0018287
1.95 4.25333 0 0.0038767
2.05 4.25333 0 0.00692197
2.15 4.25333 0 0.0117273
2.25 4.25333 0 0.0183091
2.35 4.25333 0 0.0275135
2.45 4.25333 0 0.0366871
2.55 4.25333 0 0.0499531
2.65 4.25333 0 0.0686001
2.75 4.25333 0 0.0898821
2.9 4.25333 0 0.264893
3.1 4.25333 0 0.425393
3.3 0 1 0.664518
3.5 -0.641263 2.08333 1.01543
3.7 -0.112837 1.75 1.49762
3.95 -0.35994 5.25 3.59373
4.25 -0.281161 10.5 5.59463
4.55 -0.22454 12.25 7.28661
4.85 0.0567693 8.25 9.77385
&
B LEU_CG 20.1716 29.4051
1.55 3.2743 0 9.32816e-05
1.65 3.2743 0 0.000276822
1.75 3.2743 0 0.00079059
1.85 3.2743 0 0.00176727
1.95 3.2743 0 0.0037461
2.05 3.2743 0 0.00668853
2.15 3.2743 0 0.0113315
2.25 3.2743 0 0.0176911
2.35 3.2743 0 0.0265846
2.45 3.2743 0 0.0354484
2.55 3.2743 0 0.0482664
2.65 3.2743 0 0.0662836
2.75 3.2743 0 0.0868468
2.9 3.2743 0 0.255947
3.1 3.2743 0 0.411027
3.3 3.2743 0 0.642075
3.5 3.2743 0 0.981138
3.7 0.465208 0.0294118 1.44704
3.95 0.862614 0.0294118 3.47236
4.25 0.734326 0.779412 5.40568
4.55 0.0650071 6.08333 7.04052
4.85 -0.290928 13.25 9.44376
&
B LYS_CB 0.558824 5.95992
1.55 0.192022 0 2.68798e-05
1.65 0.192022 0 6.40803e-05
1.75 0.192022 0 0.000168212
1.85 0.192022 0 0.000366169
1.95 0.192022 0 0.000767245
2.05 0.192022 0 0.00136362
2.15 0.192022 0 0.00230468
2.25 0.192022 0 0.00359366
2.35 0.192022 0 0.00539621
2.45 0.192022 0 0.00719275
2.55 0.192022 0 0.00979074
2.65 0.192022 0 0.0134425
2.75 0.192022 0 0.0176103
2.9 0.192022 0 0.051884
3.1 0.192022 0 0.0833161
3.3 0.192022 0 0.130146
3.5 0.192022 0 0.198868
3.7 0.192022 0 0.293297
3.95 0.0432455 0.0294118 0.703796
4.25 0.133705 0.0294118 1.09565
4.55 0.12047 0.5 1.427
4.85 0.192022 0 1.9141
&
B LYS_CD 3.05 10.249
1.55 0.730716 0 3.90274e-05
1.65 0.730716 0 0.000103
1.75 0.730716 0 0.000282071
1.85 0.730716 0 0.00062249
1.95 0.730716 0 0.0013122
2.05 0.730716 0 0.00233777
2.15 0.730716 0 0.00395607
2.25 0.730716 0 0.00617267
2.35 0.730716 0 0.00927244
2.45 0.730716 0 0.0123619
2.55 0.730716 0 0.0168295
2.65 0.730716 0 0.0231094
2.75 0.730716 0 0.0302766
2.9 0.730716 0 0.0892156
3.1 0.730716 0 0.143268
3.3 0.730716 0 0.223799
3.5 0.730716 0 0.341977
3.7 0.730716 0 0.504364
3.95 0.0509188 1 1.21028
4.25 0.274321 0.5 1.88413
4.55 0.696375 0.05 2.45395
4.85 0.280348 1.5 3.29158
&
B LYS_CE 5.32117 11.1964
1.55 0.87695 0 4.17106e-05
1.65 0.87695 0 0.000111596
1.75 0.87695 0 0.00030722
1.85 0.87695 0 0.000679107
1.95 0.87695 0 0.00143257
2.05 0.87695 0 0.00255294
2.15 0.87695 0 0.00432083
2.25 0.87695 0 0.00674233
2.35 0.87695 0 0.0101286
2.45 0.87695 0 0.0135037
2.55 0.87695 0 0.0183843
2.65 0.87695 0 0.0252446
2.75 0.87695 0 0.0330743
2.9 0.87695 0 0.0974615
3.1 0.87695 0 0.15651
3.3 0.87695 0 0.244485
3.5 0.87695 0 0.373588
3.7 0.87695 0 0.550985
3.95 0 1 1.32215
4.25 -0.268354 3.5 2.05829
4.55 0.463231 0.658824 2.68078
4.85 0.694877 0.162348 3.59585
&
B LYS_CG 0.0294118 7.90135
1.55 0.400979 0 3.23783e-05
1.65 0.400979 0 8.16969e-05
1.75 0.400979 0 0.00021975
1.85 0.400979 0 0.000482191
1.95 0.400979 0 0.00101392
2.05 0.400979 0 0.00180457
2.15 0.400979 0 0.00305217
2.25 0.400979 0 0.00476103
2.35 0.400979 0 0.00715076
2.45 0.400979 0 0.00953253
2.55 0.400979 0 0.0129768
2.65 0.400979 0 0.0178182
2.75 0.400979 0 0.0233436
2.9 0.400979 0 0.0687819
3.1 0.400979 0 0.110453
3.3 0.400979 0 0.172537
3.5 0.400979 0 0.263645
3.7 0.400979 0 0.388835
3.95 0.400979 0 0.933053
4.25 0.400979 0 1.45255
4.55 0.250823 0.0294118 1.89184
4.85 0.400979 0 2.53761
&
B LYS_NZ 5.04339 11.8126
1.55 0.973916 0 4.34559e-05
1.65 0.973916 0 0.000117188
1.75 0.973916 0 0.000323579
1.85 0.973916 0 0.000715933
1.95 0.973916 0 0.00151087
2.05 0.973916 0 0.0026929
2.15 0.973916 0 0.00455809
2.25 0.973916 0 0.00711286
2.35 0.973916 0 0.0106856
2.45 0.973916 0 0.0142463
2.55 0.973916 0 0.0193956
2.65 0.973916 0 0.0266335
2.75 0.973916 0 0.0348941
2.9 0.973916 0 0.102825
3.1 0.973916 0 0.165124
3.3 -0.185805 0.5 0.257941
3.5 0 0.5 0.394149
3.7 0.812809 0.0294118 0.58131
3.95 0.255793 0.587348 1.39492
4.25 -0.181388 2.86548 2.17158
4.55 0.443999 0.561158 2.82833
4.85 0.973916 0 3.79376
&
B MC_C 58.6425 167.801
1.55 8.46071 0 0.000485248
1.65 8.46071 0 0.00153263
1.75 8.46071 0 0.00446445
1.85 8.46071 0 0.0100379
1.95 8.46071 0 0.0213302
2.05 8.46071 0 0.0381212
2.15 8.46071 0 0.0646166
2.25 8.46071 0 0.100908
2.35 8.46071 0 0.151658
2.45 8.46071 0 0.20224
2.55 8.46071 0 0.275386
2.65 8.46071 0 0.378202
2.75 8.46071 0 0.495546
2.9 8.46071 0 1.46052
3.1 8.46071 0 2.34549
3.3 0.0648238 1 3.66397
3.5 8.46071 0 5.59883
3.7 0.442234 0.5 8.25749
3.95 0.199063 3.98039 19.815
4.25 0.0193195 10.2069 30.8476
4.55 0.176939 14.771 40.1768
4.85 0 28.1842 53.8909
&
B MC_CA 57.1379 154.755
1.55 8.21797 0 0.0004483
1.65 8.21797 0 0.00141425
1.75 8.21797 0 0.00411814
1.85 8.21797 0 0.00925831
1.95 8.21797 0 0.0196726
2.05 8.21797 0 0.0351583
2.15 8.21797 0 0.0595938
2.25 8.21797 0 0.0930634
2.35 8.21797 0 0.139869
2.45 8.21797 0 0.186518
2.55 8.21797 0 0.253977
2.65 8.21797 0 0.348799
2.75 8.21797 0 0.457021
2.9 8.21797 0 1.34697
3.1 8.21797 0 2.16314
3.3 0.407519 0.333333 3.37912
3.5 0.907258 1.125 5.16356
3.7 1.16041 0.779412 7.61552
3.95 0 9.78506 18.2745
4.25 0.273579 11.6725 28.4494
4.55 0.0853587 18.5615 37.0533
4.85 0.487252 14.8811 49.7012
&
B MC_N 62.6162 155.672
1.55 8.23569 0 0.000450897
1.65 8.23569 0 0.00142257
1.75 8.23569 0 0.00414248
1.85 8.23569 0 0.00931309
1.95 8.23569 0 0.0197891
2.05 8.23569 0 0.0353665
2.15 8.23569 0 0.0599467
2.25 8.23569 0 0.0936146
2.35 8.23569 0 0.140697
2.45 8.23569 0 0.187622
2.55 8.23569 0 0.255481
2.65 -0.739731 1 0.350865
2.75 8.23569 0 0.459728
2.9 0 1 1.35495
3.1 8.23569 0 2.17595
3.3 0 0.708333 3.39913
3.5 0.348895 1.21667 5.19414
3.7 0 4.69234 7.66063
3.95 0 15.7779 18.3828
4.25 0.424181 8.82778 28.6179
4.55 0.390049 10.8 37.2728
4.85 0.231257 18.5931 49.9956
&
B MC_O 67.7272 155.357
1.55 8.22962 0 0.000450005
1.65 8.22962 0 0.00141971
1.75 8.22962 0 0.00413412
1.85 8.22962 0 0.00929429
1.95 8.22962 0 0.0197491
2.05 8.22962 0 0.035295
2.15 8.22962 0 0.0598256
2.25 8.22962 0 0.0934254
2.35 8.22962 0 0.140413
2.45 8.22962 0 0.187243
2.55 8.22962 0 0.254965
2.65 8.22962 0 0.350156
2.75 8.22962 0 0.458799
2.9 8.22962 0 1.35221
3.1 8.22962 0 2.17155
3.3 0.884203 0.362745 3.39226
3.5 0.185023 1.77206 5.18365
3.7 0 5.77731 7.64515
3.95 0 9.26118 18.3456
4.25 0.212904 8.57598 28.56
4.55 0.0190236 18.6943 37.1974
4.85 0.175249 23.2836 49.8946
&
B MET_CB 1.40441 7.92545
1.55 0.404007 0 3.24466e-05
1.65 0.404007 0 8.19156e-05
1.75 0.404007 0 0.000220389
1.85 0.404007 0 0.000483632
1.95 0.404007 0 0.00101698
2.05 0.404007 0 0.00181004
2.15 0.404007 0 0.00306145
2.25 0.404007 0 0.00477552
2.35 0.404007 0 0.00717255
2.45 0.404007 0 0.00956158
2.55 0.404007 0 0.0130164
2.65 0.404007 0 0.0178725
2.75 0.404007 0 0.0234148
2.9 0.404007 0 0.0689917
3.1 0.404007 0 0.11079
3.3 0.404007 0 0.173063
3.5 0.404007 0 0.26445
3.7 0.404007 0 0.390022
3.95 0.404007 0 0.935899
4.25 0.14753 0.125 1.45698
4.55 0.404007 0 1.89761
4.85 0.0977245 1.27941 2.54535
&
B MET_CE 7.91667 12.285
1.55 1.04873 0 4.47937e-05
1.65 1.04873 0 0.000121474
1.75 1.04873 0 0.000336118
1.85 1.04873 0 0.000744161
1.95 1.04873 0 0.00157088
2.05 1.04873 0 0.00280018
2.15 1.04873 0 0.00473996
2.25 1.04873 0 0.00739688
2.35 1.04873 0 0.0111124
2.45 1.04873 0 0.0148156
2.55 1.04873 0 0.0201707
2.65 1.04873 0 0.027698
2.75 1.04873 0 0.036289
2.9 1.04873 0 0.106936
3.1 1.04873 0 0.171726
3.3 1.04873 0 0.268254
3.5 1.04873 0 0.409909
3.7 -0.145215 0.75 0.604554
3.95 0 1 1.4507
4.25 0 1.5 2.25841
4.55 0.0776529 1.5 2.94142
4.85 0 3.16667 3.94546
&
B MET_CG 0.75 9.95518
1.55 0.686425 0 3.81952e-05
1.65 0.686425 0 0.000100333
1.75 0.686425 0 0.000274271
1.85 0.686425 0 0.000604929
1.95 0.686425 0 0.00127487
2.05 0.686425 0 0.00227103
2.15 0.686425 0 0.00384293
2.25 0.686425 0 0.00599598
2.35 0.686425 0 0.00900689
2.45 0.686425 0 0.0120078
2.55 0.686425 0 0.0163473
2.65 0.686425 0 0.0224471
2.75 0.686425 0 0.0294088
2.9 0.686425 0 0.0866581
3.1 0.686425 0 0.139161
3.3 0.686425 0 0.217383
3.5 0.686425 0 0.332173
3.7 0.686425 0 0.489904
3.95 0.686425 0 1.17558
4.25 0.686425 0 1.83011
4.55 0.686425 0 2.38359
4.85 0.0818393 0.75 3.19721
&
B MET_SD 3.41667 12.276
1.55 1.04731 0 4.47683e-05
1.65 1.04731 0 0.000121392
1.75 1.04731 0 0.000335879
1.85 1.04731 0 0.000743624
1.95 1.04731 0 0.00156974
2.05 1.04731 0 0.00279814
2.15 1.04731 0 0.0047365
2.25 1.04731 0 0.00739148
2.35 1.04731 0 0.0111043
2.45 1.04731 0 0.0148048
2.55 1.04731 0 0.020156
2.65 1.04731 0 0.0276778
2.75 1.04731 0 0.0362625
2.9 1.04731 0 0.106858
3.1 1.04731 0 0.171601
3.3 1.04731 0 0.268058
3.5 -0.09604 0.5 0.40961
3.7 1.04731 0 0.604112
3.95 0.62557 0.166667 1.44964
4.25 1.04731 0 2.25676
4.55 0.173163 0.75 2.93927
4.85 0 2 3.94257
&
B PHE_CB 0.0294118 12.058
1.55 1.01275 0 4.41508e-05
1.65 1.01275 0 0.000119414
1.75 1.01275 0 0.000330092
1.85 1.01275 0 0.000730596
1.95 1.01275 0 0.00154204
2.05 1.01275 0 0.00274863
2.15 1.01275 0 0.00465256
2.25 1.01275 0 0.0072604
2.35 1.01275 0 0.0109073
2.45 1.01275 0 0.014542
2.55 1.01275 0 0.0197982
2.65 1.01275 0 0.0271865
2.75 1.01275 0 0.0356187
2.9 1.01275 0 0.104961
3.1 1.01275 0 0.168554
3.3 1.01275 0 0.263298
3.5 1.01275 0 0.402336
3.7 1.01275 0 0.593384
3.95 0.50756 0.0294118 1.4239
4.25 1.01275 0 2.21668
4.55 1.01275 0 2.88707
4.85 1.01275 0 3.87256
&
B PHE_CD 18.1471 32.2184
1.55 3.53929 0 0.000101249
1.65 3.53929 0 0.00030235
1.75 3.53929 0 0.00086527
1.85 3.53929 0 0.0019354
1.95 3.53929 0 0.00410355
2.05 3.53929 0 0.00732748
2.15 3.53929 0 0.0124147
2.25 3.53929 0 0.0193827
2.35 3.53929 0 0.029127
2.45 3.53929 0 0.0388389
2.55 3.53929 0 0.0528832
2.65 3.53929 0 0.0726241
2.75 3.53929 0 0.0951547
2.9 3.53929 0 0.280433
3.1 3.53929 0 0.45035
3.3 3.53929 0 0.703503
3.5 3.53929 0 1.075
3.7 3.53929 0 1.58548
3.95 -0.0346448 4 3.80457
4.25 0 5.18382 5.92285
4.55 0 4.85049 7.7141
4.85 0.752883 4.11275 10.3473
&
B PHE_CE 32.9804 41.1914
1.55 4.2611 0 0.000126663
1.65 4.2611 0 0.000383771
1.75 4.2611 0 0.00110347
1.85 4.2611 0 0.00247163
1.95 4.2611 0 0.00524363
2.05 4.2611 0 0.00936545
2.15 4.2611 0 0.0158695
2.25 4.2611 0 0.0247781
2.35 4.2611 0 0.0372363
2.45 4.2611 0 0.049653
2.55 4.2611 0 0.0676087
2.65 4.2611 0 0.0928477
2.75 4.2611 0 0.121653
2.9 4.2611 0 0.358533
3.1 4.2611 0 0.575772
3.3 4.2611 0 0.899431
3.5 -0.536391 2.75 1.3744
3.7 0 2.25 2.02704
3.95 0 4.15441 4.86416
4.25 0 5.52941 7.5724
4.55 0 8.93382 9.86252
4.85 0 9.36275 13.229
&
B PHE_CG 4.05882 14.65
1.55 1.4217 0 5.14918e-05
1.65 1.4217 0 0.000142934
1.75 1.4217 0 0.000398899
1.85 1.4217 0 0.000885494
1.95 1.4217 0 0.00187137
2.05 1.4217 0 0.00333732
2.15 1.4217 0 0.00565052
2.25 1.4217 0 0.00881893
2.35 1.4217 0 0.0132498
2.45 1.4217 0 0.0176658
2.55 1.4217 0 0.0240519
2.65 1.4217 0 0.0330283
2.75 1.4217 0 0.0432731
2.9 1.4217 0 0.127521
3.1 1.4217 0 0.204783
3.3 1.4217 0 0.319894
3.5 1.4217 0 0.488819
3.7 1.4217 0 0.720935
3.95 0.775265 0.5 1.72997
4.25 0.605485 0.75 2.69318
4.55 0.166231 2.77941 3.50767
4.85 1.0812 0.0294118 4.70499
&
B PHE_CZ 18.5882 22.7264
1.55 2.54456 0 7.43661e-05
1.65 2.54456 0 0.00021622
1.75 2.54456 0 0.000613296
1.85 2.54456 0 0.00136815
1.95 2.54456 0 0.00289753
2.05 2.54456 0 0.00517165
2.15 2.54456 0 0.00876011
2.25 2.54456 0 0.0136752
2.35 2.54456 0 0.0205488
2.45 2.54456 0 0.0273994
2.55 2.54456 0 0.037306
2.65 2.54456 0 0.0512311
2.75 2.54456 0 0.0671238
2.9 2.54456 0 0.197817
3.1 2.54456 0 0.317674
3.3 0 1 0.496245
3.5 0 1 0.758297
3.7 -0.191815 1.375 1.11838
3.95 -0.69811 5.625 2.68369
4.25 0 3.52941 4.1779
4.55 0.0911617 3.80882 5.44143
4.85 0.446727 2.25 7.29883
&
B PRO_CB 0.754902 7.14744
1.55 0.311249 0 3.02431e-05
1.65 0.311249 0 7.48559e-05
1.75 0.311249 0 0.000199736
1.85 0.311249 0 0.000437137
1.95 0.311249 0 0.000918126
2.05 0.311249 0 0.00163334
2.15 0.311249 0 0.0027619
2.25 0.311249 0 0.0043077
2.35 0.311249 0 0.00646942
2.45 0.311249 0 0.00862393
2.55 0.311249 0 0.0117396
2.65 0.311249 0 0.016119
2.75 0.311249 0 0.0211172
2.9 0.311249 0 0.06222
3.1 0.311249 0 0.0999149
3.3 0.311249 0 0.156075
3.5 0.311249 0 0.23849
3.7 0.311249 0 0.351735
3.95 0.311249 0 0.844026
4.25 0.222665 0.333333 1.31395
4.55 0.196849 0.362745 1.71133
4.85 0.253289 0.0588235 2.29548
&
B PRO_CD 12.1961 6.92059
1.55 1.03463 0 2.96006e-05
1.65 1.03463 0 7.27975e-05
1.75 1.03463 0 0.000193714
1.85 1.03463 0 0.00042358
1.95 1.03463 0 0.000889304
2.05 1.03463 0 0.00158181
2.15 1.03463 0 0.00267456
2.25 1.03463 0 0.0041713
2.35 1.03463 0 0.00626441
2.45 1.03463 0 0.00835054
2.55 1.03463 0 0.0113673
2.65 1.03463 0 0.0156077
2.75 1.03463 0 0.0204473
2.9 1.03463 0 0.0602456
3.1 1.03463 0 0.0967441
3.3 -0.465482 0.333333 0.151122
3.5 1.03463 0 0.230922
3.7 1.03463 0 0.340572
3.95 0 1 0.817238
4.25 0.144623 1 1.27225
4.55 -0.230634 3.19608 1.65702
4.85 -0.465556 6.66667 2.22263
&
B PRO_CG 4.08824 8.22919
1.55 0.442935 0 3.33068e-05
1.65 0.442935 0 8.46717e-05
1.75 0.442935 0 0.000228452
1.85 0.442935 0 0.000501783
1.95 0.442935 0 0.00105557
2.05 0.442935 0 0.00187903
2.15 0.442935 0 0.0031784
2.25 0.442935 0 0.00495816
2.35 0.442935 0 0.00744704
2.45 0.442935 0 0.00992763
2.55 0.442935 0 0.0135148
2.65 0.442935 0 0.018557
2.75 0.442935 0 0.0243118
2.9 0.442935 0 0.0716354
3.1 -0.417045 0.333333 0.115035
3.3 0.442935 0 0.179696
3.5 0.442935 0 0.274584
3.7 0.0653933 0.333333 0.404968
3.95 0.268015 0.333333 0.971766
4.25 -0.109071 2 1.51282
4.55 0.193868 1 1.97034
4.85 0.393424 0.0882353 2.6429
&
B PRO_N 0.696078 5.17912
1.55 0.13008 0 2.46684e-05
1.65 0.13008 0 5.69953e-05
1.75 0.13008 0 0.000147485
1.85 0.13008 0 0.000319508
1.95 0.13008 0 0.00066804
2.05 0.13008 0 0.00118629
2.15 0.13008 0 0.00200406
2.25 0.13008 0 0.00312417
2.35 0.13008 0 0.00469057
2.45 0.13008 0 0.00625176
2.55 0.13008 0 0.00850939
2.65 0.13008 0 0.0116828
2.75 0.13008 0 0.0153046
2.9 0.13008 0 0.0450881
3.1 0.13008 0 0.0724023
3.3 0.13008 0 0.113097
3.5 0.13008 0 0.172816
3.7 0.13008 0 0.254874
3.95 0.13008 0 0.611594
4.25 0.119599 0.0294118 0.95211
4.55 0.093419 0.333333 1.24005
4.85 0.102622 0.333333 1.66334
&
B SER_CB 10.9007 18.4206
1.55 1.98104 0 6.2171e-05
1.65 1.98104 0 0.000177148
1.75 1.98104 0 0.000498993
1.85 1.98104 0 0.00111083
1.95 1.98104 0 0.00235045
2.05 1.98104 0 0.0041937
2.15 1.98104 0 0.00710227
2.25 1.98104 0 0.0110862
2.35 1.98104 0 0.0166574
2.45 1.98104 0 0.02221
2.55 1.98104 0 0.0302398
2.65 1.98104 0 0.0415265
2.75 1.98104 0 0.0544081
2.9 0 0.30754 0.160339
3.1 0 1 0.257488
3.3 1.98104 0 0.402226
3.5 0 0.3 0.614628
3.7 0.265157 0.25 0.906486
3.95 0 1 2.17523
4.25 0 4.08824 3.38634
4.55 0.13949 2.95966 4.41047
4.85 0.48603 0.995285 5.91596
&
B SER_OG 9.23044 19.4803
1.55 2.12731 0 6.51723e-05
1.65 2.12731 0 0.000186764
1.75 2.12731 0 0.000527124
1.85 2.12731 0 0.00117416
1.95 -3.21781 1.30754 0.00248509
2.05 2.12731 0 0.00443439
2.15 2.12731 0 0.00751028
2.25 2.12731 0 0.0117234
2.35 2.12731 0 0.0176151
2.45 2.12731 0 0.0234872
2.55 2.12731 0 0.0319788
2.65 2.12731 0 0.0439149
2.75 2.12731 0 0.0575376
2.9 2.12731 0 0.169563
3.1 0 0.5 0.2723
3.3 0.88471 0.0294118 0.425365
3.5 0.0805065 0.579412 0.649986
3.7 0 2.57633 0.958635
3.95 0.485619 0.983333 2.30037
4.25 0.124524 0.925 3.58115
4.55 0.10105 1.82941 4.6642
4.85 0.990834 0.5 6.2563
&
B THR_CB 23.3661 14.3141
1.55 2.62155 0 5.05405e-05
1.65 2.62155 0 0.000139886
1.75 2.62155 0 0.000389982
1.85 2.62155 0 0.000865421
1.95 2.62155 0 0.00182869
2.05 2.62155 0 0.00326103
2.15 2.62155 0 0.0055212
2.25 2.62155 0 0.00861696
2.35 2.62155 0 0.0129462
2.45 2.62155 0 0.017261
2.55 2.62155 0 0.0235007
2.65 2.62155 0 0.0322712
2.75 2.62155 0 0.0422812
2.9 0 0.047619 0.124597
3.1 2.62155 0 0.200088
3.3 2.62155 0 0.31256
3.5 2.62155 0 0.477612
3.7 2.62155 0 0.704406
3.95 0.788425 0.696078 1.69031
4.25 -0.368323 6.975 2.63143
4.55 -0.190745 10.7505 3.42725
4.85 -0.0191664 4.89692 4.59712
&
B THR_CG2 7.95693 14.5367
1.55 1.40408 0 5.1171e-05
1.65 1.40408 0 0.000141906
1.75 1.40408 0 0.000395891
1.85 1.40408 0 0.000878724
1.95 1.40408 0 0.00185698
2.05 1.40408 0 0.00331159
2.15 1.40408 0 0.0056069
2.25 1.40408 0 0.0087508
2.35 1.40408 0 0.0131474
2.45 1.40408 0 0.0175293
2.55 1.40408 0 0.023866
2.65 1.40408 0 0.0327729
2.75 1.40408 0 0.0429385
2.9 1.40408 0 0.126535
3.1 1.40408 0 0.2032
3.3 1.40408 0 0.31742
3.5 1.40408 0 0.485039
3.7 1.40408 0 0.71536
3.95 0.621492 0.327031 1.7166
4.25 0.00950284 2.625 2.67235
4.55 0 2.15441 3.48054
4.85 0.347847 2.85049 4.66861
&
B THR_OG1 42.9363 14.7613
1.55 4.38391 0 5.18073e-05
1.65 4.38391 0 0.000143944
1.75 4.38391 0 0.000401855
1.85 4.38391 0 0.00089215
1.95 -1.42771 0.00793651 0.00188552
2.05 -1.54202 0.015873 0.00336262
2.15 -1.01728 0.015873 0.0056934
2.25 0 0.00793651 0.0088859
2.35 4.38391 0 0.0133504
2.45 4.38391 0 0.0178
2.55 4.38391 0 0.0242347
2.65 4.38391 0 0.0332793
2.75 4.38391 0 0.043602
2.9 4.38391 0 0.12849
3.1 4.38391 0 0.20634
3.3 -0.39057 3.08333 0.322326
3.5 -0.785258 8.44657 0.492535
3.7 -0.988612 5.99167 0.726416
3.95 -0.307679 5.35833 1.74313
4.25 -0.360161 4.90441 2.71365
4.55 -0.222921 8.45441 3.53434
4.85 0 6.65 4.74076
&
B TRP_CB 0.0588235 5.76357
1.55 0.175176 0 2.63236e-05
1.65 0.175176 0 6.22986e-05
1.75 0.175176 0 0.000163
1.85 0.175176 0 0.000354435
1.95 0.175176 0 0.000742297
2.05 0.175176 0 0.00131903
2.15 0.175176 0 0.00222908
2.25 0.175176 0 0.00347559
2.35 0.175176 0 0.00521876
2.45 0.175176 0 0.00695612
2.55 0.175176 0 0.00946851
2.65 0.175176 0 0.013
2.75 0.175176 0 0.0170305
2.9 0.175176 0 0.050175
3.1 0.175176 0 0.0805716
3.3 0.175176 0 0.125858
3.5 0.175176 0 0.192316
3.7 0.175176 0 0.283635
3.95 0.175176 0 0.680609
4.25 0.175176 0 1.05955
4.55 0.135212 0.0588235 1.37999
4.85 0.175176 0 1.85104
&
B TRP_CD1 0.0588235 6.82141
1.55 0.275666 0 2.93197e-05
1.65 0.275666 0 7.18975e-05
1.75 0.275666 0 0.000191081
1.85 0.275666 0 0.000417653
1.95 0.275666 0 0.000876702
2.05 0.275666 0 0.00155929
2.15 0.275666 0 0.00263637
2.25 0.275666 0 0.00411167
2.35 0.275666 0 0.00617477
2.45 0.275666 0 0.008231
2.55 0.275666 0 0.0112045
2.65 0.275666 0 0.0153842
2.75 0.275666 0 0.0201544
2.9 0.275666 0 0.0593823
3.1 0.275666 0 0.0953578
3.3 0.275666 0 0.148956
3.5 0.275666 0 0.227612
3.7 0.275666 0 0.335691
3.95 0.233699 0.0294118 0.805526
4.25 0.275666 0 1.25402
4.55 0.275666 0 1.63327
4.85 0.252517 0.0294118 2.19077
&
B TRP_CE2 1.36275 8.75392
1.55 0.513311 0 3.4793e-05
1.65 0.513311 0 8.94331e-05
1.75 0.513311 0 0.000242382
1.85 0.513311 0 0.000533141
1.95 0.513311 0 0.00112224
2.05 0.513311 0 0.0019982
2.15 0.513311 0 0.00338043
2.25 0.513311 0 0.00527367
2.35 0.513311 0 0.00792126
2.45 0.513311 0 0.01056
2.55 0.513311 0 0.0143759
2.65 0.513311 0 0.0197397
2.75 0.513311 0 0.0258614
2.9 0.513311 0 0.0762025
3.1 0.513311 0 0.12237
3.3 0.513311 0 0.191153
3.5 0.513311 0 0.292092
3.7 0.513311 0 0.43079
3.95 0.513311 0 1.03373
4.25 0.513311 0 1.60928
4.55 0.265885 0.362745 2.09597
4.85 0 1 2.81142
&
B TRP_CG 0.0294118 6.64913
1.55 0.257708 0 2.88317e-05
1.65 0.257708 0 7.03342e-05
1.75 0.257708 0 0.000186508
1.85 0.257708 0 0.000407357
